chr12	41955231	41955259	chr12:+:41955259:TE	9	+	1	2	ENSMUST00000132121:7:7:41954980:41955588	ENSMUST00000132121	70.58	82.09	76.04	90.38	70.78	82.98	89.43	66.22	70.58	81.86
chr12	41955574	41955591	chr12:+:41955587:TE	6	+	2	2	ENSMUST00000132121:7:7:41954980:41955588	ENSMUST00000132121	29.42	17.91	23.96	9.62	29.22	17.02	10.57	33.78	29.42	18.14
chr15	98518786	98518836	chr15:-:98518811:TE	9	-	1	2	ENSMUST00000230542:10:10:98517657:98519547	ENSMUST00000230542	90.49	88.96	86.38	88.91	88.54	85.25	89.0	87.6	90.49	87.22
chr15	98517646	98517671	chr15:-:98517660:TE	8	-	2	2	ENSMUST00000230542:10:10:98517657:98519547	ENSMUST00000230542	9.51	11.04	13.62	11.09	11.46	14.75	11.0	12.4	9.51	12.78
chr1	52165680	52165721	chr1:-:52165706:TE	6	-	1	2	ENSMUST00000114513:18:18:52163447:52166314	ENSMUST00000114513	47.43	49.31	52.31	49.69	49.26	52.15	47.86	46.45	47.43	48.9
chr1	52163435	52163464	chr1:-:52163436:TE	8	-	2	2	ENSMUST00000114513:18:18:52163447:52166314	ENSMUST00000114513	52.57	50.69	47.69	50.31	50.74	47.85	52.14	53.55	52.57	51.1
chr2	158077290	158077337	chr2:+:158077316:TE	9	+	1	2	ENSMUST00000103123:7:7:158074929:158078207	ENSMUST00000103123	91.24	95.74	89.92	95.92	90.91	94.94	87.18	96.41	91.24	93.96
chr2	158078186	158078223	chr2:+:158078220:TE	9	+	2	2	ENSMUST00000103123:7:7:158074929:158078207	ENSMUST00000103123	8.76	4.26	10.08	4.08	9.09	5.06	12.82	3.59	8.76	6.04
chr14	70603612	70603637	chr14:-:70603621:TE	6	-	1	2	ENSMUST00000022694:16:16:70601262:70604854	ENSMUST00000022694	98.95	98.69	98.76	98.97	99.26	98.84	99.19	99.04	98.95	98.47
chr14	70602170	70602190	chr14:-:70602182:TE	2	-	2	2	ENSMUST00000022694:16:16:70601262:70604854	ENSMUST00000022694	1.05	1.31	1.24	1.03	0.74	1.16	0.81	0.96	1.05	1.53
chr11	23490049	23490096	chr11:-:23490075:TE	8	-	1	3	ENSMUST00000109539:9:9:23487881:23490570	ENSMUST00000109539	45.62	34.56	39.64	32.12	46.21	37.64	52.29	34.71	45.62	49.63
chr11	23489720	23489752	chr11:-:23489737:TE	7	-	2	3	ENSMUST00000109539:9:9:23487881:23490570	ENSMUST00000109539	49.65	59.68	54.86	61.61	50.74	56.27	42.86	60.26	49.65	45.34
chr11	23487880	23487886	chr11:-:23487883:TE	3	-	3	3	ENSMUST00000109539:9:9:23487881:23490570	ENSMUST00000109539	4.73	5.76	5.5	6.26	3.05	6.09	4.85	5.03	4.73	5.03
chr11	86769737	86769775	chr11:-:86769752:TE	9	-	1	2	ENSMUST00000018569:18:18:86768845:86770261	ENSMUST00000018569	31.46	36.84	30.67	41.64	25.13	43.93	42.71	30.79	31.46	31.36
chr11	86768832	86768879	chr11:-:86768833:TE	9	-	2	2	ENSMUST00000018569:18:18:86768845:86770261	ENSMUST00000018569	68.54	63.16	69.33	58.36	74.87	56.07	57.29	69.21	68.54	68.64
chr15	4154338	4154370	chr15:+:4154358:TE	4	+	1	2	ENSMUST00000110690:17:17:4153727:4155344	ENSMUST00000110690	69.92	68.34	69.03	67.96	68.37	67.92	69.62	67.88	69.92	69.99
chr15	4155309	4155363	chr15:+:4155341:TE	9	+	2	2	ENSMUST00000110690:17:17:4153727:4155344	ENSMUST00000110690	30.08	31.66	30.97	32.04	31.63	32.08	30.38	32.12	30.08	30.01
chr8	95720134	95720161	chr8:-:95720146:TE	7	-	1	2	ENSMUST00000211887:49:49:95719457:95720485	ENSMUST00000211887	65.28	75.94	62.98	71.74	53.32	74.8	70.05	74.69	65.28	65.26
chr8	95719620	95719656	chr8:-:95719631:TE	9	-	2	2	ENSMUST00000211887:49:49:95719457:95720485	ENSMUST00000211887	34.72	24.06	37.02	28.26	46.68	25.2	29.95	25.31	34.72	34.74
chr3	57834795	57834840	chr3:+:57834830:TE	9	+	1	2	ENSMUST00000197205:10:10:57833485:57835119	ENSMUST00000197205	90.3	88.52	91.95	89.04	92.51	89.61	91.5	89.66	90.3	88.36
chr3	57835104	57835159	chr3:+:57835135:TE	7	+	2	2	ENSMUST00000197205:10:10:57833485:57835119	ENSMUST00000197205	9.7	11.48	8.05	10.96	7.49	10.39	8.5	10.34	9.7	11.64
chr12	116207429	116207469	chr12:-:116207445:TE	9	-	1	3	ENSMUST00000221748:4:4:116206261:116207783	ENSMUST00000221748	0.0	30.34	0.0	29.81	18.71	50.19	24.43	36.96	0.0	29.67
chr12	116207034	116207056	chr12:-:116207035:TE	5	-	2	3	ENSMUST00000221748:4:4:116206261:116207783	ENSMUST00000221748	92.42	62.09	90.29	62.1	72.39	42.62	68.6	57.59	92.42	65.42
chr12	116206256	116206282	chr12:-:116206262:TE	8	-	3	3	ENSMUST00000221748:4:4:116206261:116207783	ENSMUST00000221748	7.58	7.57	9.71	8.09	8.9	7.2	6.97	5.44	7.58	4.91
chr3	89782709	89782757	chr3:+:89782742:TE	9	+	1	2	ENSMUST00000038356:13:13:89782256:89784000	ENSMUST00000038356	89.87	86.34	89.08	85.54	89.1	86.41	88.17	85.87	89.87	87.98
chr3	89783986	89784010	chr3:+:89784010:TE	9	+	2	2	ENSMUST00000038356:13:13:89782256:89784000	ENSMUST00000038356	10.13	13.66	10.92	14.46	10.9	13.59	11.83	14.13	10.13	12.02
chr1	134432323	134432365	chr1:+:134432349:TE	9	+	1	2	ENSMUST00000112237:8:8:134431529:134433348	ENSMUST00000112237	90.09	90.46	90.65	88.2	92.15	88.82	90.72	90.6	90.09	90.79
chr1	134433327	134433366	chr1:+:134433354:TE	9	+	2	2	ENSMUST00000112237:8:8:134431529:134433348	ENSMUST00000112237	9.91	9.54	9.35	11.8	7.85	11.18	9.28	9.4	9.91	9.21
chr16	97437077	97437108	chr16:+:97437099:TE	7	+	1	2	ENSMUST00000047275:9:9:97436641:97442936	ENSMUST00000047275	90.17	89.98	90.26	90.46	88.5	88.8	89.14	87.14	90.17	90.26
chr16	97442929	97442942	chr16:+:97442930:TE	3	+	2	2	ENSMUST00000047275:9:9:97436641:97442936	ENSMUST00000047275	9.83	10.02	9.74	9.54	11.5	11.2	10.86	12.86	9.83	9.74
chr2	35315037	35315038	chr2:-:35315038:TE	1	-	1	2	ENSMUST00000028241:7:7:35313985:35316055	ENSMUST00000028241	50.94	64.13	56.51	65.03	57.72	66.04	60.75	66.42	50.94	61.44
chr2	35313971	35314016	chr2:-:35313986:TE	9	-	2	2	ENSMUST00000028241:7:7:35313985:35316055	ENSMUST00000028241	49.06	35.87	43.49	34.97	42.28	33.96	39.25	33.58	49.06	38.56
chr14	61340975	61341020	chr14:-:61340993:TE	9	-	1	2	ENSMUST00000022494:4:4:61331741:61341404	ENSMUST00000022494	97.6	96.38	98.18	95.92	98.18	96.34	98.11	96.55	97.6	96.67
chr14	61331742	61331762	chr14:-:61331743:TE	3	-	2	2	ENSMUST00000022494:4:4:61331741:61341404	ENSMUST00000022494	2.4	3.62	1.82	4.08	1.82	3.66	1.89	3.45	2.4	3.33
chr4	137322431	137322459	chr4:-:137322439:TE	9	-	1	2	ENSMUST00000030417:6:6:137321761:137322619	ENSMUST00000030417	81.45	80.58	77.39	79.54	78.74	80.62	77.65	80.31	81.45	79.65
chr4	137321745	137321777	chr4:-:137321746:TE	6	-	2	2	ENSMUST00000030417:6:6:137321761:137322619	ENSMUST00000030417	18.55	19.42	22.61	20.46	21.26	19.38	22.35	19.69	18.55	20.35
chr4	144927623	144927648	chr4:+:144927641:TE	8	+	1	2	ENSMUST00000154208:6:6:144927134:144928209	ENSMUST00000154208	99.48	98.1	99.88	98.72	99.85	99.6	99.85	98.86	99.48	99.5
chr4	144928204	144928209	chr4:+:144928206:TE	3	+	2	2	ENSMUST00000154208:6:6:144927134:144928209	ENSMUST00000154208	0.52	1.9	0.12	1.28	0.15	0.4	0.15	1.14	0.52	0.5
chr6	54300502	54300512	chr6:+:54300506:TE	2	+	1	2	ENSMUST00000067741:7:7:54300072:54301810	ENSMUST00000067741	81.58	82.64	82.59	82.4	83.42	85.63	83.74	83.09	81.58	82.42
chr6	54301778	54301822	chr6:+:54301807:TE	7	+	2	2	ENSMUST00000067741:7:7:54300072:54301810	ENSMUST00000067741	18.42	17.36	17.41	17.6	16.58	14.37	16.26	16.91	18.42	17.58
chr1	156052785	156052807	chr1:+:156052807:TE	2	+	1	2	ENSMUST00000128941:3:3:156051293:156053736	ENSMUST00000128941	59.1	68.13	59.44	66.6	65.71	67.51	59.48	68.61	59.1	67.51
chr1	156053711	156053743	chr1:+:156053736:TE	8	+	2	2	ENSMUST00000128941:3:3:156051293:156053736	ENSMUST00000128941	40.9	31.87	40.56	33.4	34.29	32.49	40.52	31.39	40.9	32.49
chr2	25917050	25917079	chr2:+:25917079:TE	4	+	1	2	ENSMUST00000037580:32:32:25915996:25918273	ENSMUST00000037580	66.78	67.19	64.24	70.94	70.68	70.2	70.89	69.95	66.78	68.69
chr2	25918237	25918281	chr2:+:25918271:TE	2	+	2	2	ENSMUST00000037580:32:32:25915996:25918273	ENSMUST00000037580	33.22	32.81	35.76	29.06	29.32	29.8	29.11	30.05	33.22	31.31
chr9	44246929	44246966	chr9:+:44246960:TE	7	+	1	2	ENSMUST00000092426:7:7:44246756:44247306	ENSMUST00000092426	83.66	80.55	76.46	86.38	85.35	85.57	82.41	88.64	83.66	77.52
chr9	44247295	44247329	chr9:+:44247317:TE	5	+	2	2	ENSMUST00000092426:7:7:44246756:44247306	ENSMUST00000092426	16.34	19.45	23.54	13.62	14.65	14.43	17.59	11.36	16.34	22.48
chr13	97175801	97175869	chr13:+:97175834:TE	9	+	1	3	ENSMUST00000159321:5:5:97175599:97177486	ENSMUST00000159321	36.74	40.16	44.64	43.63	20.84	46.64	43.91	39.73	36.74	30.59
chr13	97176379	97176409	chr13:+:97176409:TE	4	+	2	3	ENSMUST00000159321:5:5:97175599:97177486	ENSMUST00000159321	58.96	55.85	52.1	51.46	73.26	50.28	49.77	56.69	58.96	63.72
chr13	97177396	97177412	chr13:+:97177403:TE	2	+	3	3	ENSMUST00000159321:5:5:97175599:97177486	ENSMUST00000159321	4.31	3.98	3.26	4.91	5.91	3.08	6.32	3.58	4.31	5.69
chr12	80498100	80498135	chr12:+:80498119:TE	9	+	1	2	ENSMUST00000219757:2:2:80496780:80500227	ENSMUST00000219757	93.36	95.14	94.21	95.16	94.91	95.9	94.15	94.01	93.36	93.95
chr12	80499863	80499866	chr12:+:80499864:TE	1	+	2	2	ENSMUST00000219757:2:2:80496780:80500227	ENSMUST00000219757	6.64	4.86	5.79	4.84	5.09	4.1	5.85	5.99	6.64	6.05
chr8	95720134	95720161	chr8:-:95720146:TE	7	-	1	2	ENSMUST00000068452:48:48:95719457:95720485	ENSMUST00000068452	65.28	75.94	62.98	71.74	53.32	74.8	70.05	74.69	65.28	65.26
chr8	95719620	95719656	chr8:-:95719631:TE	9	-	2	2	ENSMUST00000068452:48:48:95719457:95720485	ENSMUST00000068452	34.72	24.06	37.02	28.26	46.68	25.2	29.95	25.31	34.72	34.74
chr5	33742297	33742329	chr5:-:33742299:TE	9	-	1	2	ENSMUST00000005431:14:14:33739672:33742612	ENSMUST00000005431	80.05	80.54	79.48	80.9	82.18	81.73	79.97	81.32	80.05	82.14
chr5	33739664	33739703	chr5:-:33739680:TE	9	-	2	2	ENSMUST00000005431:14:14:33739672:33742612	ENSMUST00000005431	19.95	19.46	20.52	19.1	17.82	18.27	20.03	18.68	19.95	17.86
chr2	164839551	164839594	chr2:+:164839582:TE	9	+	1	2	ENSMUST00000103092:16:16:164839150:164841032	ENSMUST00000103092	98.48	98.49	98.76	98.82	98.72	98.26	98.86	98.99	98.48	98.47
chr2	164841014	164841054	chr2:+:164841032:TE	9	+	2	2	ENSMUST00000103092:16:16:164839150:164841032	ENSMUST00000103092	1.52	1.51	1.24	1.18	1.28	1.74	1.14	1.01	1.52	1.53
chr5	32991640	32991690	chr5:+:32991669:TE	9	+	1	2	ENSMUST00000087897:43:43:32990938:32994236	ENSMUST00000087897	77.85	75.91	79.1	75.66	78.76	76.43	81.11	72.94	77.85	75.75
chr5	32994204	32994243	chr5:+:32994236:TE	8	+	2	2	ENSMUST00000087897:43:43:32990938:32994236	ENSMUST00000087897	22.15	24.09	20.9	24.34	21.24	23.57	18.89	27.06	22.15	24.25
chr4	144974787	144974818	chr4:-:144974793:TE	9	-	1	2	ENSMUST00000130704:24:24:144972625:144975268	ENSMUST00000130704	53.55	54.73	50.32	55.62	56.1	57.53	44.83	49.85	53.55	56.66
chr4	144972615	144972646	chr4:-:144972625:TE	9	-	2	2	ENSMUST00000130704:24:24:144972625:144975268	ENSMUST00000130704	46.45	45.27	49.68	44.38	43.9	42.47	55.17	50.15	46.45	43.34
chr3	55536520	55536585	chr3:+:55536551:TE	7	+	1	2	ENSMUST00000054237:17:17:55533569:55539064	ENSMUST00000054237	72.99	72.45	73.87	71.34	74.04	73.66	73.92	73.05	72.99	71.56
chr3	55539018	55539072	chr3:+:55539055:TE	6	+	2	2	ENSMUST00000054237:17:17:55533569:55539064	ENSMUST00000054237	27.01	27.55	26.13	28.66	25.96	26.34	26.08	26.95	27.01	28.44
chr15	84947972	84948022	chr15:-:84947998:TE	9	-	1	2	ENSMUST00000047144:10:10:84943935:84949278	ENSMUST00000047144	72.55	80.5	72.74	79.14	83.23	84.7	81.96	83.39	72.55	80.71
chr15	84943938	84943981	chr15:-:84943961:TE	8	-	2	2	ENSMUST00000047144:10:10:84943935:84949278	ENSMUST00000047144	27.45	19.5	27.26	20.86	16.77	15.3	18.04	16.61	27.45	19.29
chr13	119457267	119457317	chr13:+:119457289:TE	9	+	1	2	ENSMUST00000026520:11:11:119456987:119458218	ENSMUST00000026520	62.29	66.07	63.11	54.84	63.26	66.66	64.23	62.23	62.29	63.27
chr13	119458173	119458222	chr13:+:119458214:TE	9	+	2	2	ENSMUST00000026520:11:11:119456987:119458218	ENSMUST00000026520	37.71	33.93	36.89	45.16	36.74	33.34	35.77	37.77	37.71	36.73
chr5	96075581	96075601	chr5:-:96075582:TE	8	-	1	2	ENSMUST00000155901:12:12:96070332:96077392	ENSMUST00000155901	63.05	63.42	66.43	62.27	64.42	61.58	63.68	61.03	63.05	62.91
chr5	96070327	96070348	chr5:-:96070334:TE	8	-	2	2	ENSMUST00000155901:12:12:96070332:96077392	ENSMUST00000155901	36.95	36.58	33.57	37.73	35.58	38.42	36.32	38.97	36.95	37.09
chr14	59585892	59585899	chr14:-:59585893:TE	2	-	1	2	ENSMUST00000225103:5:5:59584572:59586608	ENSMUST00000225103	91.48	92.91	92.71	94.08	93.51	93.47	92.78	91.48	91.48	94.06
chr14	59584586	59584612	chr14:-:59584587:TE	3	-	2	2	ENSMUST00000225103:5:5:59584572:59586608	ENSMUST00000225103	8.52	7.09	7.29	5.92	6.49	6.53	7.22	8.52	8.52	5.94
chr2	4908465	4908519	chr2:+:4908499:TE	9	+	1	2	ENSMUST00000027973:9:9:4906580:4910557	ENSMUST00000027973	86.12	87.18	87.09	88.29	88.22	87.81	88.13	88.21	86.12	88.66
chr2	4910545	4910574	chr2:+:4910554:TE	8	+	2	2	ENSMUST00000027973:9:9:4906580:4910557	ENSMUST00000027973	13.88	12.82	12.91	11.71	11.78	12.19	11.87	11.79	13.88	11.34
chr5	129718451	129718509	chr5:+:129718480:TE	9	+	1	2	ENSMUST00000119576:4:4:129717915:129722556	ENSMUST00000119576	96.07	95.86	95.87	96.15	97.04	96.75	96.22	96.22	96.07	96.24
chr5	129722520	129722559	chr5:+:129722557:TE	2	+	2	2	ENSMUST00000119576:4:4:129717915:129722556	ENSMUST00000119576	3.93	4.14	4.13	3.85	2.96	3.25	3.78	3.78	3.93	3.76
chr12	76579016	76579051	chr12:+:76579040:TE	9	+	1	2	ENSMUST00000218427:6:6:76577674:76580488	ENSMUST00000218427	89.49	91.06	89.5	91.15	92.21	94.79	92.49	92.56	89.49	89.47
chr12	76580465	76580509	chr12:+:76580490:TE	6	+	2	2	ENSMUST00000218427:6:6:76577674:76580488	ENSMUST00000218427	10.51	8.94	10.5	8.85	7.79	5.21	7.51	7.44	10.51	10.53
chr13	14610279	14610335	chr13:-:14610305:TE	9	-	1	2	ENSMUST00000220621:3:3:14608183:14610740	ENSMUST00000220621	98.21	97.27	97.85	97.48	97.46	98.26	97.68	97.08	98.21	98.04
chr13	14608174	14608192	chr13:-:14608175:TE	9	-	2	2	ENSMUST00000220621:3:3:14608183:14610740	ENSMUST00000220621	1.79	2.73	2.15	2.52	2.54	1.74	2.32	2.92	1.79	1.96
chrX	106021939	106021971	chrX:+:106021957:TE	9	+	1	2	ENSMUST00000033582:3:3:106021745:106022450	ENSMUST00000033582	98.97	99.24	99.3	99.11	99.37	99.42	99.33	99.35	98.97	98.92
chrX	106022440	106022483	chrX:+:106022448:TE	9	+	2	2	ENSMUST00000033582:3:3:106021745:106022450	ENSMUST00000033582	1.03	0.76	0.7	0.89	0.63	0.58	0.67	0.65	1.03	1.08
chr8	70843155	70843181	chr8:-:70843164:TE	8	-	1	2	ENSMUST00000110078:10:10:70842048:70844561	ENSMUST00000110078	100.0	99.81	100.0	98.86	100.0	99.73	98.65	100.0	100.0	100.0
chr8	70842814	70842817	chr8:-:70842817:TE	2	-	2	2	ENSMUST00000110078:10:10:70842048:70844561	ENSMUST00000110078	0.0	0.19	0.0	1.14	0.0	0.27	1.35	0.0	0.0	0.0
chr3	138556417	138556477	chr3:+:138556464:TE	9	+	1	2	ENSMUST00000029803:8:8:138555389:138559696	ENSMUST00000029803	92.57	93.27	92.91	92.37	91.95	93.12	90.81	92.98	92.57	92.47
chr3	138559670	138559697	chr3:+:138559695:TE	8	+	2	2	ENSMUST00000029803:8:8:138555389:138559696	ENSMUST00000029803	7.43	6.73	7.09	7.63	8.05	6.88	9.19	7.02	7.43	7.53
chr2	131525137	131525195	chr2:+:131525168:TE	9	+	1	2	ENSMUST00000110181:7:7:131524742:131525922	ENSMUST00000110181	93.49	97.85	93.7	97.15	98.38	97.11	98.36	97.34	93.49	97.44
chr2	131525446	131525447	chr2:+:131525447:TE	1	+	2	2	ENSMUST00000110181:7:7:131524742:131525922	ENSMUST00000110181	6.51	2.15	6.3	2.85	1.62	2.89	1.64	2.66	6.51	2.56
chr9	28996066	28996067	chr9:-:28996067:TE	1	-	1	2	ENSMUST00000075069:8:8:28994749:28996634	ENSMUST00000075069	61.64	68.6	62.64	70.08	63.0	68.31	66.89	68.82	61.64	65.15
chr9	28994746	28994774	chr9:-:28994749:TE	5	-	2	2	ENSMUST00000075069:8:8:28994749:28996634	ENSMUST00000075069	38.36	31.4	37.36	29.92	37.0	31.69	33.11	31.18	38.36	34.85
chr11	68203854	68203890	chr11:+:68203879:TE	9	+	1	2	ENSMUST00000021285:8:8:68203705:68207148	ENSMUST00000021285	98.16	98.37	98.27	98.2	98.0	98.5	98.06	97.78	98.16	98.85
chr11	68207145	68207147	chr11:+:68207147:TE	2	+	2	2	ENSMUST00000021285:8:8:68203705:68207148	ENSMUST00000021285	1.84	1.63	1.73	1.8	2.0	1.5	1.94	2.22	1.84	1.15
chr10	20340644	20340681	chr10:+:20340663:TE	2	+	1	2	ENSMUST00000092678:12:12:20340051:20342501	ENSMUST00000092678	62.09	61.97	60.06	61.57	59.91	62.04	62.89	65.43	62.09	61.39
chr10	20342475	20342527	chr10:+:20342499:TE	9	+	2	2	ENSMUST00000092678:12:12:20340051:20342501	ENSMUST00000092678	37.91	38.03	39.94	38.43	40.09	37.96	37.11	34.57	37.91	38.61
chr16	57154507	57154573	chr16:+:57154530:TE	9	+	1	2	ENSMUST00000166897:12:12:57152582:57156705	ENSMUST00000166897	87.05	88.02	86.22	87.33	85.66	87.18	85.79	85.93	87.05	87.13
chr16	57156687	57156732	chr16:+:57156705:TE	9	+	2	2	ENSMUST00000166897:12:12:57152582:57156705	ENSMUST00000166897	12.95	11.98	13.78	12.67	14.34	12.82	14.21	14.07	12.95	12.87
chr3	105728268	105728308	chr3:-:105728283:TE	9	-	1	2	ENSMUST00000090678:8:8:105727266:105728964	ENSMUST00000090678	74.07	70.59	70.25	77.32	75.75	71.72	72.56	71.35	74.07	75.3
chr3	105727246	105727281	chr3:-:105727264:TE	9	-	2	2	ENSMUST00000090678:8:8:105727266:105728964	ENSMUST00000090678	25.93	29.41	29.75	22.68	24.25	28.28	27.44	28.65	25.93	24.7
chr11	103365082	103365121	chr11:-:103365090:TE	9	-	1	2	ENSMUST00000041272:12:12:103364274:103366993	ENSMUST00000041272	84.96	78.32	83.54	80.24	82.61	80.95	84.58	76.72	84.96	76.71
chr11	103364267	103364287	chr11:-:103364268:TE	8	-	2	2	ENSMUST00000041272:12:12:103364274:103366993	ENSMUST00000041272	15.04	21.68	16.46	19.76	17.39	19.05	15.42	23.28	15.04	23.29
chr7	38220641	38220686	chr7:-:38220653:TE	9	-	1	2	ENSMUST00000098513:2:2:38216971:38222158	ENSMUST00000098513	94.79	92.96	93.04	93.84	93.38	94.0	93.93	93.95	94.79	92.44
chr7	38217268	38217279	chr7:-:38217277:TE	5	-	2	2	ENSMUST00000098513:2:2:38216971:38222158	ENSMUST00000098513	5.21	7.04	6.96	6.16	6.62	6.0	6.07	6.05	5.21	7.56
chr17	47378650	47378695	chr17:+:47378681:TE	9	+	1	2	ENSMUST00000152497:3:3:47378201:47381417	ENSMUST00000152497	99.68	99.63	99.71	99.57	99.7	99.67	99.84	99.63	99.68	99.68
chr17	47381392	47381435	chr17:+:47381417:TE	4	+	2	2	ENSMUST00000152497:3:3:47378201:47381417	ENSMUST00000152497	0.32	0.37	0.29	0.43	0.3	0.33	0.16	0.37	0.32	0.32
chr15	76500942	76500991	chr15:+:76500983:TE	9	+	1	2	ENSMUST00000228757:9:9:76500416:76501913	ENSMUST00000228757	97.67	98.67	97.94	98.52	98.7	98.71	97.8	98.53	97.67	98.18
chr15	76501904	76501913	chr15:+:76501913:TE	6	+	2	2	ENSMUST00000228757:9:9:76500416:76501913	ENSMUST00000228757	2.33	1.33	2.06	1.48	1.3	1.29	2.2	1.47	2.33	1.82
chr7	113570817	113570842	chr7:+:113570842:TE	6	+	1	2	ENSMUST00000067929:13:13:113568094:113571511	ENSMUST00000067929	50.12	61.85	55.09	56.19	55.56	60.47	56.11	57.52	50.12	57.93
chr7	113571490	113571529	chr7:+:113571519:TE	9	+	2	2	ENSMUST00000067929:13:13:113568094:113571511	ENSMUST00000067929	49.88	38.15	44.91	43.81	44.44	39.53	43.89	42.48	49.88	42.07
chr13	57428762	57428787	chr13:-:57428782:TE	2	-	1	2	ENSMUST00000185502:12:12:57426093:57429485	ENSMUST00000185502	38.82	50.5	45.66	49.07	48.95	57.69	50.36	54.13	38.82	42.83
chr13	57426069	57426117	chr13:-:57426095:TE	4	-	2	2	ENSMUST00000185502:12:12:57426093:57429485	ENSMUST00000185502	61.18	49.5	54.34	50.93	51.05	42.31	49.64	45.87	61.18	57.17
chr7	84578326	84578376	chr7:+:84578372:TE	6	+	1	2	ENSMUST00000180387:3:3:84576849:84583531	ENSMUST00000180387	59.85	68.03	59.07	64.88	64.5	68.77	60.86	66.37	59.85	70.68
chr7	84583519	84583542	chr7:+:84583542:TE	6	+	2	2	ENSMUST00000180387:3:3:84576849:84583531	ENSMUST00000180387	40.15	31.97	40.93	35.12	35.5	31.23	39.14	33.63	40.15	29.32
chr13	99898784	99898828	chr13:-:99898810:TE	2	-	1	2	ENSMUST00000022150:3:3:99898488:99899026	ENSMUST00000022150	58.65	72.86	57.14	75.72	68.7	78.16	68.8	75.3	58.65	61.53
chr13	99898482	99898510	chr13:-:99898489:TE	2	-	2	2	ENSMUST00000022150:3:3:99898488:99899026	ENSMUST00000022150	41.35	27.14	42.86	24.28	31.3	21.84	31.2	24.7	41.35	38.47
chr4	43515648	43515703	chr4:-:43515683:TE	8	-	1	2	ENSMUST00000030184:9:9:43514710:43516003	ENSMUST00000030184	68.59	71.58	44.89	49.53	52.69	80.31	67.67	71.42	68.59	71.01
chr4	43514677	43514737	chr4:-:43514712:TE	9	-	2	2	ENSMUST00000030184:9:9:43514710:43516003	ENSMUST00000030184	31.41	28.42	55.11	50.47	47.31	19.69	32.33	28.58	31.41	28.99
chr12	85135636	85135677	chr12:-:85135674:TE	7	-	1	2	ENSMUST00000221972:11:11:85135248:85136483	ENSMUST00000221972	94.93	96.45	95.96	93.68	92.64	96.94	92.14	96.03	94.93	93.73
chr12	85135246	85135251	chr12:-:85135247:TE	1	-	2	2	ENSMUST00000221972:11:11:85135248:85136483	ENSMUST00000221972	5.07	3.55	4.04	6.32	7.36	3.06	7.86	3.97	5.07	6.27
chr6	124760353	124760370	chr6:-:124760365:TE	3	-	1	2	ENSMUST00000004378:12:12:124760054:124761362	ENSMUST00000004378	78.14	75.55	78.08	74.7	79.12	77.83	79.04	77.06	78.14	77.48
chr6	124760030	124760084	chr6:-:124760056:TE	8	-	2	2	ENSMUST00000004378:12:12:124760054:124761362	ENSMUST00000004378	21.86	24.45	21.92	25.3	20.88	22.17	20.96	22.94	21.86	22.52
chr3	28670566	28670597	chr3:+:28670584:TE	7	+	1	2	ENSMUST00000159236:31:31:28667898:28675858	ENSMUST00000159236	97.04	97.6	97.44	97.64	97.56	97.21	96.82	97.81	97.04	97.72
chr3	28672640	28672671	chr3:+:28672664:TE	5	+	2	2	ENSMUST00000159236:31:31:28667898:28675858	ENSMUST00000159236	2.96	2.4	2.56	2.36	2.44	2.79	3.18	2.19	2.96	2.28
chr11	98903490	98903531	chr11:+:98903518:TE	9	+	1	2	ENSMUST00000037480:8:8:98899644:98905040	ENSMUST00000037480	90.41	87.18	86.58	88.09	90.88	89.17	90.15	88.39	90.41	87.65
chr11	98905020	98905059	chr11:+:98905039:TE	9	+	2	2	ENSMUST00000037480:8:8:98899644:98905040	ENSMUST00000037480	9.59	12.82	13.42	11.91	9.12	10.83	9.85	11.61	9.59	12.35
chr17	23824368	23824378	chr17:+:23824376:TE	1	+	1	2	ENSMUST00000190686:15:15:23824215:23824736	ENSMUST00000190686	75.05	75.8	70.36	76.66	78.51	78.54	75.68	76.87	75.05	71.63
chr17	23824726	23824757	chr17:+:23824736:TE	9	+	2	2	ENSMUST00000190686:15:15:23824215:23824736	ENSMUST00000190686	24.95	24.2	29.64	23.34	21.49	21.46	24.32	23.13	24.95	28.37
chr2	58790287	58790323	chr2:+:58790302:TE	4	+	1	2	ENSMUST00000229923:8:8:58790028:58791236	ENSMUST00000229923	58.94	64.07	51.89	56.97	38.99	48.67	38.52	63.02	58.94	45.97
chr2	58791213	58791256	chr2:+:58791240:TE	5	+	2	2	ENSMUST00000229923:8:8:58790028:58791236	ENSMUST00000229923	41.06	35.93	48.11	43.03	61.01	51.33	61.48	36.98	41.06	54.03
chr7	45710250	45710325	chr7:-:45710268:TE	7	-	1	2	ENSMUST00000107737:7:7:45709466:45711811	ENSMUST00000107737	85.11	90.17	87.06	92.29	90.55	93.08	93.03	91.53	85.11	90.18
chr7	45709469	45709489	chr7:-:45709472:TE	7	-	2	2	ENSMUST00000107737:7:7:45709466:45711811	ENSMUST00000107737	14.89	9.83	12.94	7.71	9.45	6.92	6.97	8.47	14.89	9.82
chr6	87912515	87912571	chr6:+:87912561:TE	9	+	1	2	ENSMUST00000113607:24:24:87912171:87913595	ENSMUST00000113607	32.98	37.87	36.19	34.61	36.37	38.3	41.04	38.18	32.98	35.75
